,Return,Return-7,Return+1,Return-30,target_multi,target_bin,Month,DayOfW,Return_eth,Return_bnb,Return_ada,Return_lite,Trend_Bitcoins,R_eth,R_bnb,R_ada,R_lite,Date,avg-block-size,cost-per-transaction,hash-rate,miners-revenue,mvrv,my-wallet-n-users,n-transactions-per-block,nvt,transaction-fees-usd
27,1.8921,36.4932,9.585,133.5309,1.0,1.0,12,6,-6.5712,-6.6872,-7.9411,-4.4767,49.0,-0.06271150631493463,0.7315303899815885,-0.763529022897509,-0.31368301154347744,2017-12-10,,,,,,,,,
28,9.7839,45.2905,2.8258,166.4024,1.0,1.0,12,0,16.9812,7.7051,11.4352,44.4799,57.0,-0.0618153672902615,0.7462240025947072,-0.4061530076408286,-0.27305229755735433,2017-12-11,,,,,,,,,
29,2.9291,46.1428,-5.7834,192.6924,-1.0,0.0,12,1,24.7269,-1.5295,10.4921,48.8059,57.0,0.750525495207888,0.6259097249075753,0.7032054282884022,0.7186517242392334,2017-12-12,,,,,,,,,
30,-6.2389,14.8109,0.9495,150.1444,0.0,1.0,12,2,8.972,3.3873,0.4053,-4.0461,47.0,0.6558410779444739,0.642527274574336,0.6926882430851721,0.815248282942816,2017-12-13,,,,,,,,,
31,1.0949,-7.4621,6.8999,149.6176,1.0,1.0,12,3,-0.682,13.8925,80.114,-7.261,40.0,0.5047942114573244,0.3058957240590898,0.14352845356387892,0.7240396294601927,2017-12-14,,,,,,,,,
32,6.6597,6.8651,10.1119,142.045,1.0,1.0,12,4,-1.7129,26.5926,-8.4654,6.6951,36.0,-0.10322063354318374,0.5326626826622737,0.07609796116501687,0.22477411670528008,2017-12-15,,,,,,,,,
33,9.7808,28.4566,-1.829,147.6901,0.0,0.0,12,5,1.4598,11.9032,90.0951,-0.1219,38.0,-0.04455657478043932,0.8584544921633657,0.8182635431944596,0.20119377481046236,2017-12-16,,,,,,,,,
34,-1.7201,23.8454,-0.139,148.2919,0.0,0.0,12,6,3.4095,23.2877,32.6381,5.6116,39.0,0.3114552124650163,0.9106450333926991,0.8825201448756222,0.5672901759300696,2017-12-17,,,,,,,,,
35,0.0408,12.856,-6.9974,145.3637,-1.0,0.0,12,0,10.1025,-3.048,1.2226,12.3476,42.0,0.43607418596425557,0.8699522140623549,0.8283663024866132,0.6240620648991125,2017-12-18,,,,,,,,,
36,-7.0174,2.0746,-6.481,121.1998,-1.0,0.0,12,1,4.1469,2.5736,2.1153,-2.4705,42.0,-0.2124479264428892,0.23411916164885382,0.38957584024230574,-0.0846802081015221,2017-12-19,,,,,,,,,
37,-6.3946,1.3189,-4.9427,102.7232,-1.0,0.0,12,2,-1.0187,-10.5797,-8.9102,-10.0065,67.0,-0.7782709811616271,-0.10223380948708051,-0.3083973609110038,-0.05960430486613859,2017-12-20,,,,,,,,,
38,-5.0443,-4.5949,-12.473,95.7922,-1.0,0.0,12,3,0.1008,-0.0945,-2.4891,0.8905,44.0,-0.6870757012534293,0.8337750311845905,0.7783685870593404,0.534054490759047,2017-12-21,,,,,,,,,
39,-12.9966,-21.8847,6.2711,67.5861,1.0,1.0,12,4,-17.9644,-16.7,-14.9954,-17.0161,91.0,0.6832624176388825,0.9201494446023708,0.9287609171187253,0.9693154447968542,2017-12-22,,,,,,,,,
40,5.3804,-24.6094,-5.2615,82.8538,-1.0,0.0,12,5,5.5879,10.1093,-0.0948,7.0558,54.0,0.9059154317443214,0.9695490169952949,0.9784884136346722,0.9742284839396228,2017-12-23,,,,,,,,,
41,-4.6714,-27.2455,0.7238,68.7221,0.0,1.0,12,6,-3.8268,11.469,-6.3918,-5.1641,37.0,0.9628957294493222,0.4998564701572232,0.9615804377538665,0.9495088117322545,2017-12-24,,,,,,,,,
42,0.2193,-26.6169,14.7805,59.5578,1.0,1.0,12,0,9.5818,23.5737,6.1257,-1.4789,31.0,0.8121152868506225,-0.07521427108890473,0.9247592198268838,0.987398260144694,2017-12-25,,,,,,,,,
43,14.6987,-9.4331,-1.623,72.5493,0.0,0.0,12,1,1.371,37.6587,3.6008,4.905,33.0,0.660503263291976,0.8238328427121964,0.7580400844032092,0.7565569167797952,2017-12-26,,,,,,,,,
44,-2.0107,-4.7285,-7.7785,61.3153,-1.0,0.0,12,2,-1.565,9.2146,-3.0276,-5.0298,31.0,0.6288143359529244,0.8375385796765171,0.6909096782360843,0.28017734380178094,2017-12-27,,,,,,,,,
45,-7.9273,-7.5708,0.3403,45.2112,0.0,1.0,12,3,-3.3042,-7.9485,-1.0483,-8.1565,31.0,0.6451305167305829,0.811911082770985,0.7109009763096189,0.3493592514371517,2017-12-28,,,,,,,,,
46,-0.2695,5.9602,-11.6265,48.2129,-1.0,0.0,12,4,1.7833,-5.4839,28.9536,-1.9373,26.0,0.47176894353063026,0.7097340124229067,-0.1619104708516992,0.5579675374496318,2017-12-29,,,,,,,,,
47,-11.7812,-11.885,9.2973,26.5654,1.0,1.0,12,5,-4.8497,-10.0159,20.9963,-10.6591,25.0,0.9626675305220495,0.8010786376364666,-0.8482160676561502,0.9845326932634989,2017-12-30,,,,,,,,,
48,9.7591,1.6559,-3.5263,28.9807,-1.0,0.0,12,6,6.2511,11.2358,12.0007,6.969,19.0,0.8264760702980691,0.9693854973392414,-0.6978870728375172,0.9780995262087404,2017-12-31,,,,,,,,,
49,-3.2242,-2.6336,9.7011,23.32,1.0,1.0,1,0,2.234,-2.4905,1.3647,-1.1365,15.3,0.3680168416161173,0.9291925657719526,-0.5902757456605542,0.9549769294601514,2018-01-01,,,,,,,,,
50,9.9604,-6.9423,1.4611,32.3133,0.0,1.0,1,1,14.514,4.4938,7.9913,11.6573,23.46,0.738450851787338,0.9641674171505829,0.1073750559365562,0.9694037488955953,2018-01-02,,,,,,,,,
51,1.4875,-4.025,2.6196,30.4001,0.0,1.0,1,2,8.6591,8.7312,38.4746,-4.0388,23.97,0.9244589459752127,0.9429114750499049,0.8041834462100923,0.9325850168360597,2018-01-03,,,,,,,,,
52,2.1512,6.7963,11.7333,30.902,1.0,1.0,1,3,1.9974,-2.4545,1.8363,-1.6723,22.44,0.9470145882783474,0.8620971993928015,0.8505651104196954,0.7075690702018899,2018-01-04,,,,,,,,,
53,12.614,18.9224,0.5594,21.9571,0.0,1.0,1,4,2.2516,63.1065,-14.6515,3.4174,21.93,0.8558946937295921,0.9044240189066665,0.589257352220697,0.5739375960284904,2018-01-05,,,,,,,,,
54,0.3717,35.3206,-5.9873,-2.0822,-1.0,0.0,1,5,4.6753,53.0698,3.0241,18.6917,18.87,0.8238903063338463,0.8858464103386898,0.2375318711193567,0.5947725480239047,2018-01-06,,,,,,,,,
55,-5.9889,16.3968,-7.935,-0.554,-1.0,0.0,1,6,10.5617,-18.0609,-1.5261,-2.5678,17.34,0.34412053553204364,0.8195359361931155,-0.8075735014607981,0.5815127797718186,2018-01-07,,,,,,,,,
56,-7.9272,11.0777,-3.7884,-0.0534,-1.0,0.0,1,0,-0.8401,-2.0679,-10.0394,-11.1085,21.93,-0.35716531737796076,0.43029292977113487,0.18975660618940562,0.49044803262682746,2018-01-08,,,,,,,,,
57,-3.4932,-2.5811,2.5892,-5.5644,0.0,1.0,1,1,13.4154,-4.1939,-9.2901,-2.9728,19.89,-0.9114674786586592,0.2203865307142736,0.9399339672299407,0.5431343491018397,2018-01-09,,,,,,,,,
58,2.6377,-1.4979,-10.4686,-11.5931,-1.0,0.0,1,2,-3.4237,-1.7907,-2.7886,0.9856,20.91,-0.8994118962269867,0.913973750035885,0.9273284285417881,0.980973265233818,2018-01-10,,,,,,,,,
59,-10.4381,-14.061,4.2877,-23.0233,1.0,1.0,1,3,-8.9237,19.7881,-13.0268,-8.8088,24.99,-0.15072246420185223,-0.5099129582723829,0.9648675857060689,0.9808929327969096,2018-01-11,,,,,,,,,
60,3.9148,-19.7877,2.7152,-14.795,0.0,1.0,1,4,9.9207,3.9137,28.9951,3.0763,18.36,0.11107571631978566,-0.7990711550708978,0.5636441241601897,0.9958800599000518,2018-01-12,,,,,,,,,
61,2.9228,-18.0681,-4.096,-13.3048,-1.0,0.0,1,5,9.9137,-0.7648,-3.6283,9.4186,14.28,0.5274138903653847,-0.6798467149623455,0.37954087822577953,0.7733893079823693,2018-01-13,,,,,,,,,
62,-4.1668,-16.4199,0.3471,-22.2224,0.0,1.0,1,6,-2.1975,-6.6336,-9.0366,-8.4059,13.26,0.2974123399840301,-0.6212664321513081,0.40288457206231476,0.7895271300323705,2018-01-14,,,,,,,,,
63,0.3813,-8.9011,-16.8548,-29.1198,-1.0,0.0,1,0,-5.3684,-5.9408,-2.1582,-1.9027,12.75,0.8075305117235295,0.5110659592153427,0.8883731541362357,0.8966690796505827,2018-01-15,,,,,,,,,
64,-16.9528,-21.2731,-2.6274,-39.9686,0.0,0.0,1,1,-18.4848,-29.2457,-19.7443,-19.1077,36.21,0.9445899196560588,0.9718925564101619,0.9336409865822564,0.97395549307759,2018-01-16,,,,,,,,,
65,-2.1214,-25.2763,2.5589,-41.4645,0.0,1.0,1,2,-4.4368,4.259,0.7978,-1.9085,51.0,0.9871847392720035,0.9855540794588996,0.9755568909014251,0.9853568999550186,2018-01-17,,,,,,,,,
66,2.4654,-14.4035,1.1547,-35.4498,0.0,1.0,1,3,1.9519,0.2091,4.5221,3.1495,32.13,0.9841290535633905,0.9835262687679894,0.9831466029142617,0.9930436236926392,2018-01-18,,,,,,,,,
67,1.5538,-16.9749,11.1291,-30.1794,1.0,1.0,1,4,0.9992,4.4023,0.1469,0.9268,21.42,0.9961402134590476,0.9875749389393219,0.9811178821375192,0.9958024187950189,2018-01-19,,,,,,,,,
68,10.6639,-10.174,-10.0712,-18.3745,-1.0,0.0,1,5,10.546,7.6898,7.7595,8.5606,15.3,0.9874681354395373,0.9294653333813679,0.9294567984291254,0.9848413558257857,2018-01-20,,,,,,,,,
69,-10.0014,-15.7704,-5.7646,-16.1346,-1.0,0.0,1,6,-9.1808,-13.42,-13.1978,-9.8535,13.77,0.9968540139491688,0.9299786354809472,0.844919174360954,0.98747442988542,2018-01-21,,,,,,,,,
70,-6.0319,-20.9004,-0.5763,-25.6327,0.0,0.0,1,0,-4.9358,-8.3395,-7.24,-6.1432,18.36,0.9932313811153594,0.9487215312309557,0.882052896445336,0.9853252454225002,2018-01-22,,,,,,,,,
71,-0.6953,-5.414,4.5177,-21.9549,1.0,1.0,1,1,-1.7866,0.7076,-0.612,-1.3712,18.87,0.9945259533641557,0.9621459365096965,0.9655203748053344,0.9954965408718893,2018-01-23,,,,,,,,,
72,4.1822,1.5266,-0.8803,-19.0153,0.0,0.0,1,2,7.2207,3.3213,10.4441,0.8754,16.830000000000002,0.9805057888299148,0.9975048665558135,0.9826086829649894,0.9784572416731088,2018-01-24,,,,,,,,,
73,-1.421,-1.878,-0.7816,-30.065,0.0,0.0,1,3,-0.6762,-3.8669,1.2963,-0.711,16.32,0.8707839896148163,0.9325680444632901,0.7807978302277331,0.8044443213156297,2018-01-25,,,,,,,,,
74,-0.7516,-3.7562,2.4106,-29.4668,0.0,1.0,1,4,0.2346,0.0553,-1.6597,-1.7156,15.3,0.958179793795074,0.8492304493989494,0.9276909377671989,0.30231100250662224,2018-01-26,,,,,,,,,
75,2.3785,-11.3069,3.0208,-21.6739,1.0,1.0,1,5,4.861,0.1496,-1.0656,2.3916,12.75,0.9502443828029543,0.6105120642773357,0.7928278481187371,0.721587127705127,2018-01-27,,,,,,,,,
76,2.7102,1.6052,-4.1565,-19.5815,-1.0,0.0,1,6,12.0734,1.793,8.0131,6.8592,11.73,0.9613709506555875,0.56743598450052,0.7667357780233324,0.9636733174781389,2018-01-28,,,,,,,,,
77,-3.9054,3.339,-10.5352,-12.7839,-1.0,0.0,1,0,-5.1608,-5.7651,-6.8973,-6.2384,11.73,0.8189044770313936,0.6350733828212779,0.7882067902049706,0.9595539431668485,2018-01-29,,,,,,,,,
78,-10.6175,-7.0121,1.1359,-28.6097,0.0,1.0,1,1,-9.5429,-11.9222,-14.8665,-8.9112,14.28,0.6626376020189411,0.9632001693582893,0.9754853138314626,0.9472722978424956,2018-01-30,,,,,,,,,
79,1.1169,-10.0208,-10.2783,-25.1596,-1.0,0.0,1,2,4.4086,-1.0942,-1.5699,-1.1767,15.81,0.7638271230857147,0.9919984799683507,0.9825441945164843,0.9724453786336034,2018-01-31,,,,,,,,,
80,-10.4203,-18.5521,-3.7052,-38.79,-1.0,0.0,2,3,-7.3774,-14.8722,-18.2667,-13.065,20.72,0.9763009894942805,0.9965844505552445,0.9950140403759951,0.9926853957017674,2018-02-01,,,,,,,,,
81,-3.4076,-20.9522,3.8973,-41.9068,1.0,1.0,2,4,-11.5841,2.5971,-6.896,-7.8443,30.34,0.9368636142770063,0.9847462580957436,0.9944732292998947,0.9863539045441623,2018-02-02,,,,,,,,,
82,3.6465,-19.8046,-9.7865,-41.1835,-1.0,0.0,2,5,4.8746,0.5468,9.445,21.9549,16.65,0.9086197364235366,0.9621637471835467,0.9853095425630639,0.8219830855559116,2018-02-03,,,,,,,,,
83,-9.7942,-29.7743,-15.9688,-52.5115,-1.0,0.0,2,6,-13.4746,-13.2059,-12.5758,-7.7042,12.95,0.9554055087079609,0.9736876566689201,0.9719065625200529,0.5909226646511205,2018-02-04,,,,,,,,,
84,-15.9031,-38.4293,11.4838,-60.3168,1.0,1.0,2,0,-16.4089,-20.439,-14.9783,-15.7315,29.6,0.9646672833303975,0.9852749991685793,0.9609103876897619,0.6521959933099907,2018-02-05,,,,,,,,,
85,9.9585,-23.2756,-1.7114,-52.9422,0.0,0.0,2,1,12.0645,21.7826,11.6374,12.1313,37.0,0.9961106115757964,0.9791488744290455,0.9481829658161386,0.6560535539701654,2018-02-06,,,,,,,,,
86,-1.7303,-25.4356,8.4538,-49.761,1.0,1.0,2,2,-4.2205,-2.649,-7.3026,-3.0032,22.2,0.9933353299694492,0.9701290800037813,0.9719184207338268,0.986902779666336,2018-02-07,,,,,,,,,
87,8.2187,-9.868,5.703,-43.3685,1.0,1.0,2,3,8.198,6.1996,3.5185,8.0456,17.759999999999994,0.981656041681482,0.9392867239601069,0.8151172911856911,0.9863553310496608,2018-02-08,,,,,,,,,
88,5.6232,-1.0619,-1.3172,-41.6496,0.0,0.0,2,4,7.9886,13.0573,10.9832,9.4971,13.69,0.9877073885712255,0.9786933163792025,0.8811094093794086,0.9914912352442464,2018-02-09,,,,,,,,,
89,-1.1259,-6.0274,-5.7056,-35.6853,-1.0,0.0,2,5,-2.4989,-4.8985,4.9657,-4.8291,11.1,0.9759959306302737,0.9582513046175725,0.8170331877550296,0.9688752143547898,2018-02-10,,,,,,,,,
90,-5.6424,-1.7765,9.7983,-41.8482,1.0,1.0,2,6,-5.1936,-5.3904,-8.7225,-4.1199,10.36,0.9924898745901758,0.9538443941256576,0.9007783425027541,0.9699951169697305,2018-02-11,,,,,,,,,
91,9.6438,28.3425,-3.6773,-37.8381,-1.0,0.0,2,0,6.2628,7.014,3.1455,7.636,11.1,0.922226112212624,0.8436638107888271,0.6605900979534082,0.92443209642637,2018-02-12,,,,,,,,,
92,-3.679,10.8887,10.4244,-37.5667,1.0,1.0,2,1,-2.7649,-3.5512,-2.6398,-1.3729,9.99,0.8880403744165978,0.7669633655025078,0.48492176745759197,0.8921484184907482,2018-02-13,,,,,,,,,
93,10.4037,24.5802,7.0753,-31.2969,1.0,1.0,2,2,9.3905,15.3583,6.1916,33.7012,9.99,0.9875312262062582,0.9616651712709641,0.5602155406844503,0.9085258611413294,2018-02-14,,,,,,,,,
94,7.1465,22.9967,0.664,-11.5234,0.0,1.0,2,3,1.4342,5.2008,3.7239,6.1593,10.73,0.9773863847241369,0.9831086606786399,0.989994671094302,0.953183265562501,2018-02-15,,,,,,,,,
95,0.9689,17.1331,8.5871,-8.5328,1.0,1.0,2,4,1.0081,2.6267,-1.5439,2.0506,10.36,0.9689946739004524,0.9893611859315181,0.9725097204611155,0.961529189203797,2018-02-16,,,,,,,,,
96,8.868,28.8892,-5.0474,-3.1565,-1.0,0.0,2,5,3.1084,5.5324,4.3439,-0.0161,9.62,0.9614805920366174,0.9756352133315865,0.9761679443469589,0.8811812873237097,2018-02-17,,,,,,,,,
97,-5.1387,29.7889,6.3828,-9.0942,1.0,1.0,2,6,-5.0781,-8.4686,-7.8252,-6.4089,10.36,0.7562537576003614,0.8308460512041291,0.4379693594167231,0.5641961861672168,2018-02-18,,,,,,,,,
98,6.3747,25.7515,1.5893,-12.9768,0.0,1.0,2,0,2.4083,3.8334,1.1739,3.5476,8.879999999999997,0.529049798965985,0.4655902067794381,-0.018208500072489912,-0.04120915084372259,2018-02-19,,,,,,,,,
99,1.5305,32.6272,-6.255,-1.6931,-1.0,0.0,2,1,-5.1079,-10.7002,-3.1112,4.3768,10.36,-0.19343139131968207,-0.3117895887110808,-0.20787194611508575,0.2987152067550187,2018-02-20,,,,,,,,,
100,-5.9953,12.5942,-6.4114,-2.2047,-1.0,0.0,2,2,-4.9393,-5.0303,-2.9692,-7.619,10.36,0.3122545518961426,0.2104894273441455,0.30461438772319566,0.8981324185984073,2018-02-21,,,,,,,,,
101,-6.148,-1.5876,2.9595,-7.9441,1.0,1.0,2,3,-4.2881,-5.324,-6.833,-8.2376,9.25,0.6910789463925725,0.578459552318014,0.771985381912801,0.9680425472554641,2018-02-22,,,,,,,,,
102,3.6633,0.6566,-4.7376,-9.3165,-1.0,0.0,2,4,6.4816,9.2266,3.1366,7.784,8.14,0.8399125292670154,0.734749504552456,0.949711948154223,0.9725943379886572,2018-02-23,,,,,,,,,
103,-4.6136,-11.695,-1.5117,-12.8455,0.0,0.0,2,5,-2.4464,-5.6321,-6.0238,-0.5768,7.4,0.8316316235811504,0.8025114221358336,0.9763484326520497,0.8709987295286207,2018-02-24,,,,,,,,,
104,-1.3443,-8.4068,7.2632,-13.4868,1.0,1.0,2,6,0.6374,2.1125,6.7921,5.9304,7.03,0.36231486184104894,0.3939169429033689,0.7724940462596485,-0.07783171206764464,2018-02-25,,,,,,,,,
105,7.2111,-7.6488,3.462,-9.3875,1.0,1.0,2,0,2.8437,5.6895,-2.0091,-0.5294,7.77,0.5609242071614784,0.6858583864455231,0.29190851696464304,0.013305425248552188,2018-02-26,,,,,,,,,
106,3.1913,-5.9463,-3.0553,-8.9994,-1.0,0.0,2,1,0.9077,6.9677,-1.0604,-2.3053,8.14,0.9716404028618021,0.9320450171696073,0.1285651408376578,0.05379771706807011,2018-02-27,,,,,,,,,
107,-2.707,-2.7361,5.3193,-7.9539,1.0,1.0,2,2,-2.5896,-2.4002,-6.5489,-6.6201,8.14,0.912551146160749,0.9388847046406624,-0.1743176163663695,-0.09940215108248099,2018-02-28,,,,,,,,,
108,5.4502,9.4553,1.2364,8.3582,0.0,1.0,3,3,1.8911,0.5886,-2.4284,3.2646,15.0,0.8695990292681018,0.9086055054188447,-0.6651539524215981,-0.4307079850238904,2018-03-01,,,,,,,,,
109,0.9929,7.6235,3.6378,8.4658,1.0,1.0,3,4,-1.7104,-2.2196,-3.5871,1.4321,14.6,0.03756327152351502,0.3229553388808731,-0.6961525061874843,-0.054735572358040586,2018-03-02,,,,,,,,,
110,3.4931,17.0857,0.1993,25.2892,0.0,1.0,3,5,0.06,-0.6592,1.418,-1.4941,13.6,-0.17288674186212205,-0.6479103743834884,-0.6059642766304044,0.3915455367182083,2018-03-03,,,,,,,,,
111,0.1322,19.1197,0.5273,30.3694,0.0,1.0,3,6,1.2254,1.3804,1.5195,1.6948,13.0,0.24806028089783913,-0.5788566050856765,-0.753331515647243,0.8773384099640759,2018-03-04,,,,,,,,,
112,0.3546,11.6392,-6.8554,26.1407,-1.0,0.0,3,0,-1.5184,-2.8192,-0.7586,-1.2001,14.0,-0.5184214061673068,-0.6498903356218675,-0.2212984259152329,0.33779260402635186,2018-03-05,,,,,,,,,
113,-6.2625,0.5063,-7.5542,30.2391,-1.0,0.0,3,1,-4.3178,-7.5868,-3.5783,-6.6086,14.8,0.8194997715241792,0.7956655606667802,0.9448841409735197,0.7903890309038089,2018-03-06,,,,,,,,,
114,-7.7595,-4.1579,-5.7253,43.2809,-1.0,0.0,3,2,-7.7719,-3.8361,-13.1354,-5.5821,17.0,0.9884520567902143,0.9624830627102291,0.9717101768399875,0.98832462167164,2018-03-07,,,,,,,,,
115,-5.5915,-14.2087,-0.6116,21.1634,0.0,0.0,3,3,-6.3747,-8.0264,-10.6451,-4.9473,17.2,0.9928836595433921,0.9802518633230974,0.9836219511316416,0.9931326030388117,2018-03-08,,,,,,,,,
116,-0.8194,-15.7747,-5.05,22.5191,-1.0,0.0,3,4,3.8051,0.6258,0.4162,6.0556,19.4,0.983421504436463,0.9881329172516273,0.9841509713256408,0.9372966044784108,2018-03-09,,,,,,,,,
117,-5.1825,-22.8352,8.0378,7.264,1.0,1.0,3,5,-5.9261,-7.2028,-6.8126,-5.5185,14.2,0.9777790077142705,0.971355298930609,0.9914199421148105,0.8624523920535363,2018-03-10,,,,,,,,,
118,8.1991,-16.7987,-3.8994,9.6332,-1.0,0.0,3,6,5.5489,8.1534,6.5692,6.4407,13.8,0.9139340434805522,0.9627946447156369,0.9458123786739334,0.5728046294506898,2018-03-11,,,,,,,,,
119,-4.1426,-20.4624,-0.1116,6.7644,0.0,0.0,3,0,-3.3924,-3.1309,-0.1705,-5.7043,15.8,0.8032070999389239,0.9213361843209219,0.852096137741462,0.6079482077844928,2018-03-12,,,,,,,,,
120,0.2378,-14.7038,-10.0604,13.0982,-1.0,0.0,3,1,-1.0493,26.4564,-0.0376,-1.022,15.0,0.8179829498849236,0.16054813265742307,0.8012991580014536,0.779946387409864,2018-03-13,,,,,,,,,
121,-10.2537,-17.0162,0.3755,-7.3574,0.0,1.0,3,2,-11.1293,-11.5576,-10.6825,-8.4326,17.400000000000002,0.9698562608570127,-0.07860843499708141,0.9427275976182478,0.9466551415699759,2018-03-14,,,,,,,,,
122,0.1218,-11.6461,0.4516,-3.4594,0.0,1.0,3,3,-0.5749,1.7275,-6.5639,2.031,20.0,0.9968504454810009,-0.2528033599396807,0.9222149598930959,0.975716108917258,2018-03-15,,,,,,,,,
123,0.1855,-10.7009,-5.0546,-12.1783,-1.0,0.0,3,4,-1.6529,-0.232,-4.2347,0.3841,16.6,0.9874866864354253,0.011520816897239342,0.9148460084215153,0.9794740474635073,2018-03-16,,,,,,,,,
124,-4.867,-10.7052,3.8753,-22.127,1.0,1.0,3,5,-8.1271,-2.2961,-13.429,-7.397,14.6,0.9775253251649665,0.9524139727139903,0.9028759570563948,0.9582831351664677,2018-03-17,,,,,,,,,
125,4.2223,-14.1456,4.9488,-19.6428,1.0,1.0,3,6,-2.3559,-0.0622,1.4448,1.0076,18.6,0.6305236976767158,0.4545015981533062,0.6580394085003505,0.8026729960642679,2018-03-18,,,,,,,,,
126,3.4339,-6.2408,3.2769,-22.3353,1.0,1.0,3,0,1.8477,-1.07,22.9544,3.645,17.0,0.1837947029921274,0.17518701003652148,0.8757033745360913,0.6230853846632723,2018-03-19,,,,,,,,,
127,3.4085,-3.0602,0.1774,-15.5265,0.0,1.0,3,1,0.0814,1.9333,5.9448,4.5171,14.6,0.06741050363976443,0.6356126576434222,0.9458520670982943,0.838125493950978,2018-03-20,,,,,,,,,
128,-0.0918,7.9744,-2.2489,-20.454,-1.0,0.0,3,2,0.4708,8.8961,3.8351,-0.2978,14.8,0.6383203101949411,0.6243885861916297,0.963806788889017,0.9704802981194645,2018-03-21,,,,,,,,,
129,-2.36,5.1514,1.7317,-23.4593,0.0,1.0,3,3,-3.9852,0.3769,-5.5347,-2.9937,14.8,0.7204943576690012,0.548812026628549,0.9641436424963653,0.9922259577860126,2018-03-22,,,,,,,,,
130,1.6411,6.4913,-2.3819,-16.9384,-1.0,0.0,3,4,-0.0454,16.7944,-6.4454,2.6012,13.8,0.18545751021815843,0.3645927891201663,0.3053478973869125,0.9997522293635133,2018-03-23,,,,,,,,,
131,-2.6267,9.4891,-1.9882,-13.3621,-1.0,0.0,3,5,-2.9734,11.8143,0.189,-5.2826,11.2,0.8761063169664944,-0.626317831707114,0.5210175813464613,0.9837728799860576,2018-03-24,,,,,,,,,
132,-1.3588,3.3087,-3.3708,-17.5255,-1.0,0.0,3,6,0.303,-2.6806,-2.0123,0.768,10.6,0.8582251750957106,-0.6547858000095512,0.6623227746303123,0.9224910186198141,2018-03-25,,,,,,,,,
133,-3.4014,-4.8809,-4.5845,-16.3422,-1.0,0.0,3,0,-6.5491,-6.5985,-8.7813,-6.833,14.0,0.9503300367278613,-0.29208191057535754,0.8109994368778505,0.9653133563563036,2018-03-26,,,,,,,,,
134,-4.4751,-12.1213,1.5504,-18.9523,0.0,1.0,3,1,-8.0627,-5.0384,-7.9,-8.8493,14.4,0.9801884394179903,0.4408688147971662,0.9693891217323154,0.9845818924902181,2018-03-27,,,,,,,,,
135,1.5012,-10.9169,-9.9162,-23.2689,-1.0,0.0,3,2,-0.891,1.0522,3.1328,-2.7626,14.0,0.9730454530031718,0.9944401239312435,0.9934283491170149,0.9493340926107073,2018-03-28,,,,,,,,,
136,-10.1938,-17.9043,-3.8402,-33.1907,-1.0,0.0,3,3,-13.8609,-12.8248,-8.2807,-13.0726,16.400000000000002,0.9850825669542126,0.9970103741062305,0.9304871905119735,0.9707722165132799,2018-03-29,,,,,,,,,
137,-3.9173,-22.4007,1.2047,-33.7316,0.0,1.0,3,4,2.2648,1.7819,0.3784,3.3048,19.200000000000006,0.9494468350511522,0.9707798159798454,0.9400254435164638,0.9184300219606915,2018-03-30,,,,,,,,,
138,1.1759,-19.5497,-1.8542,-36.3206,-1.0,0.0,3,5,0.3678,6.3793,5.9844,-1.7111,12.8,0.9397544258679026,0.813975876569149,0.689115929658194,0.9134259405553771,2018-03-31,,,,,,,,,
139,-2.268,-19.4397,3.5003,-38.2646,1.0,1.0,4,6,-4.4422,-0.7685,-3.7223,-1.4396,15.64,0.934319035185419,0.6038462334654079,0.6988053382424397,0.91300019078015,2018-04-01,,,,,,,,,
140,3.4908,-13.7111,5.2558,-38.3465,1.0,1.0,4,0,1.7714,14.0586,3.0944,3.531,17.0,-0.02348130190029484,0.125782901673205,0.04435402184934516,-0.07746444246440597,2018-04-02,,,,,,,,,
141,4.9822,-4.8121,-8.0775,-35.2352,-1.0,0.0,4,1,7.6375,5.6633,9.2377,12.5187,15.81,0.8502364874468561,0.8995738633748297,0.9695976699946188,0.9599515646150427,2018-04-03,,,,,,,,,
142,-8.0812,-13.8367,-0.6182,-40.7789,0.0,0.0,4,2,-8.6298,-8.2918,-9.2324,-11.5721,14.79,0.9257288407216755,0.7970458642940901,0.9587380011510512,0.9487025893235642,2018-04-04,,,,,,,,,
143,-0.5429,-4.9434,-2.5714,-36.8132,-1.0,0.0,4,3,0.8646,2.0912,-4.3923,0.78,14.79,0.9574895021636965,0.7590098304964883,0.963034091533205,0.9288327973444248,2018-04-05,,,,,,,,,
144,-2.6356,-3.6891,4.1404,-33.4075,1.0,1.0,4,4,-3.2519,-1.8755,-2.6571,-4.7637,14.96,0.9662641622564663,0.9380581864482069,0.9722441781042088,0.9465647848101234,2018-04-06,,,,,,,,,
145,4.2317,-0.8954,1.6268,-26.4387,0.0,1.0,4,5,4.0321,1.5399,2.698,2.7622,12.07,0.994450919927141,0.9469634515217457,0.9600587032364334,0.9689981913412531,2018-04-07,,,,,,,,,
146,1.4962,2.6196,-3.5992,-24.782,-1.0,0.0,4,6,3.8277,-3.156,5.2236,1.1867,11.05,0.9501306530311071,-0.22443566895651043,0.8095140003701228,0.6067833986183806,2018-04-08,,,,,,,,,
147,-3.8838,-4.4195,0.9457,-23.6326,0.0,1.0,4,0,-0.5815,-2.0832,-2.5386,-2.3713,14.45,0.7065210351476364,0.05765235905591152,0.7701280308692383,0.6619096405420083,2018-04-09,,,,,,,,,
